customer_id,age,gender,income_bracket,occupation,city_tier,join_date,churn_flag
1919,42,Male,Low,Unemployed,Tier 1,2022-11-18,No
1920,62,Female,Medium,Salaried,Tier 2,2023-07-10,No
1921,36,Male,Medium,Business,Tier 2,2021-12-12,No
1922,63,Female,Medium,Student,Tier 2,2024-06-28,No
1923,53,Female,Low,Self-Employed,Tier 1,2022-07-01,No
1924,62,Male,Low,Self-Employed,Tier 1,2024-06-02,No
1925,25,Male,High,Salaried,Tier 3,2024-08-06,Yes
1926,46,Female,Low,Unemployed,Tier 2,2024-09-30,No
1927,49,Male,Low,Salaried,Tier 3,2024-06-29,No
1928,61,Male,Medium,Unemployed,Tier 2,2020-12-04,No
1929,35,Female,High,Salaried,Tier 2,2023-12-16,No
1930,23,Female,Medium,Self-Employed,Tier 2,2020-03-29,No
1931,35,Female,High,Unemployed,Tier 3,2020-11-27,Yes
1932,36,Male,Low,Self-Employed,Tier 3,2023-12-25,No
1933,39,Male,Low,Business,Tier 3,2024-12-06,No
1934,54,Female,Low,Business,Tier 3,2024-11-21,Yes
1935,49,Male,High,Student,Tier 2,2020-05-31,No
1936,58,Female,Medium,Self-Employed,Tier 1,2025-01-15,No
1937,20,Male,Low,Self-Employed,Tier 2,2021-12-08,No
1938,45,Female,Medium,Student,Tier 1,2020-05-05,No
1939,27,Male,Low,Business,Tier 1,2022-12-02,No
1940,52,Female,Medium,Business,Tier 2,2021-02-24,No
1941,46,Male,High,Unemployed,Tier 3,2024-09-04,No
1942,32,Male,Low,Unemployed,Tier 2,2024-02-22,No
1943,50,Female,Low,Business,Tier 1,2024-05-08,No
1944,24,Male,Low,Salaried,Tier 2,2020-09-09,No
1945,29,Male,Low,Self-Employed,Tier 3,2022-09-25,No
1946,47,Female,Low,Unemployed,Tier 2,2025-01-08,Yes
1947,38,Male,Medium,Salaried,Tier 2,2024-09-27,No
1948,48,Male,Low,Unemployed,Tier 2,2024-02-16,Yes
1949,41,Male,High,Student,Tier 3,2020-10-19,No
1950,37,Female,Low,Self-Employed,Tier 1,2023-05-25,No
1951,54,Female,Low,Unemployed,Tier 1,2020-06-17,Yes
1952,21,Female,Low,Business,Tier 1,2022-01-03,No
1953,45,Female,Medium,Student,Tier 2,2024-07-21,Yes
1954,61,Female,Medium,Student,Tier 1,2023-11-09,No
1955,37,Male,High,Business,Tier 2,2025-02-27,Yes
1956,41,Male,Medium,Student,Tier 1,2020-01-16,No
1957,49,Female,High,Self-Employed,Tier 1,2020-02-06,Yes
1958,58,Male,Medium,Unemployed,Tier 1,2023-12-15,Yes
1959,53,Male,Low,Student,Tier 3,2025-04-10,No
1960,51,Male,High,Self-Employed,Tier 2,2020-10-22,No
1961,53,Male,High,Business,Tier 1,2021-03-10,Yes
1962,19,Female,High,Unemployed,Tier 1,2020-11-15,No
1963,32,Female,Low,Business,Tier 2,2024-10-26,Yes
1964,51,Male,Medium,Unemployed,Tier 2,2024-07-07,No
1965,53,Male,Low,Student,Tier 2,2021-06-17,No
1966,23,Female,Low,Student,Tier 3,2023-08-15,Yes
1967,56,Male,Medium,Unemployed,Tier 2,2021-07-27,No
1968,59,Male,High,Self-Employed,Tier 3,2024-09-13,No
1969,29,Male,Medium,Self-Employed,Tier 1,2022-07-11,No
1970,20,Female,High,Self-Employed,Tier 3,2024-12-25,Yes
1971,62,Female,Low,Salaried,Tier 2,2022-11-05,Yes
1972,35,Male,Low,Self-Employed,Tier 1,2022-09-07,No
1973,57,Male,Medium,Student,Tier 1,2021-01-29,No
1974,38,Male,Low,Salaried,Tier 2,2020-10-03,Yes
1975,32,Male,High,Self-Employed,Tier 1,2021-10-10,No
1976,50,Male,Low,Student,Tier 3,2020-10-09,No
1977,52,Male,Medium,Salaried,Tier 3,2024-07-20,No
1978,43,Female,Medium,Student,Tier 1,2022-09-25,No
1979,25,Female,Low,Unemployed,Tier 1,2020-03-26,No
1980,53,Male,High,Student,Tier 3,2020-07-25,Yes
1981,47,Female,Medium,Salaried,Tier 1,2025-03-13,No
1982,40,Male,Medium,Self-Employed,Tier 1,2024-08-13,No
1983,59,Male,High,Salaried,Tier 1,2021-07-16,Yes
1984,61,Female,Low,Self-Employed,Tier 3,2021-04-21,No
1985,31,Female,High,Self-Employed,Tier 3,2024-11-01,No
1986,31,Male,Low,Business,Tier 2,2021-08-14,No
1987,19,Male,Low,Unemployed,Tier 1,2020-05-10,No
1988,54,Female,High,Business,Tier 2,2021-02-03,No
1989,22,Female,High,Salaried,Tier 1,2020-05-15,No
1990,55,Male,Low,Business,Tier 2,2023-10-01,No
1991,62,Male,Medium,Self-Employed,Tier 1,2020-06-18,No
1992,58,Male,High,Salaried,Tier 2,2022-08-26,No
1993,64,Female,Low,Business,Tier 2,2023-04-01,No
1994,31,Male,Low,Student,Tier 1,2020-07-17,No
1995,56,Female,Medium,Unemployed,Tier 3,2025-06-14,No
1996,42,Male,Low,Student,Tier 1,2022-01-08,No
1997,37,Female,Low,Salaried,Tier 1,2022-12-07,No
1998,19,Female,High,Business,Tier 3,2025-01-19,No
1999,56,Female,Low,Self-Employed,Tier 1,2022-02-03,No
2000,23,Female,High,Business,Tier 1,2024-02-26,No
2001,34,Male,Medium,Salaried,Tier 2,2020-04-12,Yes
2002,42,Female,Medium,Salaried,Tier 1,2021-07-01,Yes
2003,45,Female,Medium,Salaried,Tier 3,2020-01-06,No
2004,19,Female,Medium,Salaried,Tier 1,2021-12-11,No
2005,52,Male,Low,Business,Tier 1,2020-01-12,No
2006,54,Male,Low,Student,Tier 3,2020-04-12,No
2007,22,Male,Medium,Self-Employed,Tier 1,2021-11-29,No
2008,18,Male,Low,Self-Employed,Tier 3,2025-01-30,No
2009,57,Male,Low,Unemployed,Tier 1,2024-09-09,No
2010,29,Male,High,Salaried,Tier 1,2021-03-02,No
2011,53,Female,High,Salaried,Tier 1,2020-06-19,No
2012,62,Female,Low,Salaried,Tier 1,2024-09-08,No
2013,40,Female,Low,Student,Tier 2,2020-03-29,No
2014,64,Male,Medium,Salaried,Tier 1,2021-12-16,Yes
2015,48,Female,High,Unemployed,Tier 2,2024-01-02,No
2016,28,Female,Low,Unemployed,Tier 1,2023-10-02,No
2017,27,Male,Low,Student,Tier 1,2022-05-04,No
2018,20,Female,High,Salaried,Tier 1,2023-05-19,No
2019,31,Male,High,Business,Tier 2,2024-10-14,No
2020,33,Female,Medium,Business,Tier 1,2023-12-28,No
2021,27,Male,Low,Self-Employed,Tier 1,2024-04-05,Yes
2022,46,Male,Medium,Student,Tier 3,2021-08-22,No
2023,27,Male,Medium,Business,Tier 1,2024-03-28,No
2024,29,Female,Low,Self-Employed,Tier 1,2021-03-01,No
2025,47,Female,Low,Unemployed,Tier 1,2022-10-07,No
2026,58,Male,Low,Self-Employed,Tier 1,2022-09-22,Yes
2027,18,Male,Medium,Salaried,Tier 3,2023-02-17,No
2028,22,Female,Medium,Salaried,Tier 1,2025-04-18,Yes
2029,37,Female,High,Unemployed,Tier 2,2020-06-26,No
2030,25,Male,Medium,Student,Tier 2,2023-02-26,Yes
2031,60,Female,High,Salaried,Tier 3,2021-07-16,No
2032,29,Female,High,Salaried,Tier 1,2021-02-21,No
2033,18,Female,Low,Self-Employed,Tier 2,2021-07-07,No
2034,37,Male,Low,Self-Employed,Tier 1,2023-09-03,No
2035,45,Male,Medium,Self-Employed,Tier 2,2024-06-18,No
2036,60,Female,Low,Business,Tier 2,2020-08-29,No
2037,54,Male,High,Unemployed,Tier 1,2025-05-05,No
2038,64,Female,Low,Student,Tier 2,2023-10-11,No
2039,54,Female,Low,Self-Employed,Tier 2,2024-05-15,No
2040,29,Male,Medium,Student,Tier 1,2025-02-27,No
2041,54,Male,Medium,Self-Employed,Tier 1,2024-01-01,No
2042,61,Male,Medium,Salaried,Tier 1,2024-01-21,No
2043,45,Female,Medium,Student,Tier 1,2024-01-05,No
2044,64,Female,Low,Business,Tier 1,2023-06-05,No
2045,32,Male,Low,Self-Employed,Tier 2,2021-02-11,Yes
2046,23,Male,High,Unemployed,Tier 1,2025-04-30,No
2047,61,Male,Low,Salaried,Tier 1,2023-07-24,No
2048,37,Female,Low,Self-Employed,Tier 2,2022-11-07,No
2049,31,Female,Medium,Student,Tier 2,2024-11-14,No
2050,19,Female,Low,Self-Employed,Tier 3,2023-08-27,No
2051,26,Male,Medium,Salaried,Tier 3,2023-09-09,No
2052,54,Male,Medium,Unemployed,Tier 2,2022-12-06,Yes
2053,37,Female,Medium,Unemployed,Tier 1,2022-04-01,Yes
2054,43,Male,Medium,Unemployed,Tier 2,2021-06-13,No
2055,46,Male,Low,Salaried,Tier 2,2025-04-03,No
2056,18,Male,Medium,Self-Employed,Tier 3,2024-10-02,No
2057,52,Male,Low,Salaried,Tier 1,2021-05-14,No
2058,23,Female,Low,Salaried,Tier 2,2024-11-23,No
2059,54,Male,Medium,Self-Employed,Tier 2,2020-07-10,No
2060,22,Female,Low,Business,Tier 1,2020-02-18,No
2061,50,Female,Medium,Unemployed,Tier 2,2020-04-03,No
2062,31,Male,Medium,Student,Tier 1,2022-07-19,No
2063,29,Female,High,Student,Tier 2,2024-11-07,No
2064,59,Female,Medium,Self-Employed,Tier 2,2024-10-23,No
2065,37,Male,Low,Student,Tier 1,2020-06-15,Yes
2066,41,Female,Low,Business,Tier 3,2024-02-26,Yes
2067,60,Female,Low,Salaried,Tier 3,2020-09-10,No
2068,51,Female,Low,Unemployed,Tier 1,2025-05-31,No
2069,42,Female,Low,Student,Tier 1,2020-02-26,No
2070,46,Female,Low,Student,Tier 2,2020-01-06,Yes
2071,56,Female,Medium,Self-Employed,Tier 2,2025-06-20,No
2072,48,Female,Medium,Self-Employed,Tier 2,2020-08-25,No
2073,64,Female,Medium,Salaried,Tier 3,2022-01-02,No
2074,60,Male,Medium,Unemployed,Tier 3,2023-06-01,No
2075,40,Male,Medium,Student,Tier 2,2021-08-12,Yes
2076,61,Male,Medium,Salaried,Tier 1,2020-01-20,No
2077,55,Female,Medium,Unemployed,Tier 2,2025-01-15,No
2078,37,Female,Low,Salaried,Tier 2,2022-02-15,No
2079,40,Female,Medium,Student,Tier 3,2023-05-12,No
2080,62,Male,Medium,Self-Employed,Tier 1,2020-05-21,Yes
2081,33,Male,Low,Self-Employed,Tier 2,2021-01-10,No
2082,59,Male,Low,Self-Employed,Tier 2,2021-02-10,No
2083,25,Female,Low,Business,Tier 2,2022-03-26,No
2084,38,Male,Medium,Salaried,Tier 1,2020-03-20,No
2085,18,Male,Medium,Student,Tier 3,2020-07-28,No
2086,25,Female,Low,Salaried,Tier 2,2022-02-06,Yes
2087,46,Male,Low,Self-Employed,Tier 3,2023-08-28,No
2088,49,Female,High,Salaried,Tier 1,2021-01-11,Yes
2089,55,Male,Low,Unemployed,Tier 2,2020-02-09,Yes
2090,22,Female,Low,Salaried,Tier 3,2023-10-08,No
2091,64,Female,Low,Business,Tier 3,2021-03-28,No
2092,39,Female,Medium,Business,Tier 3,2023-12-17,No
2093,64,Female,Medium,Self-Employed,Tier 1,2021-12-14,No
2094,51,Female,Medium,Student,Tier 2,2020-03-26,No
2095,18,Male,High,Unemployed,Tier 1,2024-04-27,No
2096,43,Female,Medium,Student,Tier 1,2020-08-23,No
2097,60,Female,Low,Student,Tier 1,2025-03-28,Yes
2098,27,Female,Medium,Unemployed,Tier 2,2023-12-09,Yes
2099,47,Female,Low,Business,Tier 3,2024-05-24,No
2100,35,Male,Medium,Self-Employed,Tier 2,2023-10-11,No
2101,34,Female,Low,Salaried,Tier 3,2024-07-24,No
2102,43,Male,Medium,Business,Tier 1,2021-10-05,No
2103,25,Female,Low,Self-Employed,Tier 3,2023-06-25,No
2104,64,Female,High,Business,Tier 1,2021-10-28,No
2105,57,Male,Low,Unemployed,Tier 2,2024-10-31,No
2106,29,Male,Medium,Student,Tier 2,2024-06-12,No
2107,44,Male,Low,Unemployed,Tier 3,2023-06-06,No
2108,25,Female,High,Salaried,Tier 3,2024-04-11,Yes
2109,42,Male,Medium,Unemployed,Tier 1,2020-12-26,No
2110,63,Female,Low,Student,Tier 1,2022-05-17,No
2111,21,Male,High,Business,Tier 2,2022-01-19,Yes
2112,50,Male,Low,Self-Employed,Tier 2,2020-06-23,No
2113,18,Female,Medium,Salaried,Tier 2,2022-04-07,Yes
2114,36,Male,Medium,Business,Tier 1,2022-03-14,Yes
2115,48,Male,Low,Self-Employed,Tier 3,2023-10-29,Yes
2116,33,Female,High,Student,Tier 1,2025-05-19,No
2117,31,Female,Low,Unemployed,Tier 1,2020-03-01,Yes
2118,22,Female,Low,Business,Tier 1,2023-04-08,No
2119,58,Male,High,Self-Employed,Tier 3,2024-03-10,No
2120,43,Male,Medium,Self-Employed,Tier 1,2022-02-13,No
2121,45,Male,Low,Unemployed,Tier 2,2021-02-17,No
2122,19,Male,Low,Business,Tier 1,2025-01-15,No
2123,23,Male,Medium,Business,Tier 2,2020-04-25,No
2124,26,Female,Low,Student,Tier 3,2023-04-13,No
2125,50,Male,High,Business,Tier 1,2024-10-22,No
2126,58,Female,Medium,Unemployed,Tier 3,2023-12-18,No
2127,42,Male,Low,Business,Tier 3,2023-02-25,No
2128,30,Female,Low,Student,Tier 2,2024-02-21,No
2129,26,Male,Medium,Self-Employed,Tier 1,2022-10-25,No
2130,30,Male,Low,Business,Tier 3,2023-09-11,No
2131,48,Female,Medium,Unemployed,Tier 3,2021-11-28,Yes
2132,58,Male,High,Business,Tier 3,2023-04-10,Yes
2133,28,Female,Medium,Salaried,Tier 3,2023-05-07,No
2134,21,Male,Medium,Student,Tier 2,2023-06-08,Yes
2135,51,Male,Low,Self-Employed,Tier 2,2022-03-10,No
2136,55,Female,Medium,Salaried,Tier 2,2025-02-13,Yes
2137,63,Male,Medium,Unemployed,Tier 1,2021-09-18,Yes
2138,21,Female,Medium,Business,Tier 2,2023-09-18,No
2139,55,Male,Low,Student,Tier 3,2024-01-29,No
2140,36,Male,High,Business,Tier 2,2025-02-08,No
2141,23,Male,Low,Business,Tier 3,2021-02-27,Yes
2142,51,Male,Medium,Business,Tier 1,2023-08-29,No
2143,35,Male,Medium,Business,Tier 1,2021-06-06,No
2144,30,Male,Medium,Student,Tier 1,2023-12-18,No
2145,58,Male,Low,Salaried,Tier 1,2024-06-27,No
2146,40,Female,Medium,Unemployed,Tier 2,2020-06-23,No
2147,36,Male,Low,Salaried,Tier 3,2022-06-16,No
2148,62,Male,Medium,Student,Tier 2,2022-09-13,No
2149,28,Male,Low,Unemployed,Tier 1,2025-05-25,No
2150,18,Female,Low,Self-Employed,Tier 1,2021-01-08,No
2151,41,Female,Low,Salaried,Tier 2,2021-09-23,No
2152,24,Male,High,Student,Tier 1,2020-08-24,Yes
2153,42,Male,Medium,Student,Tier 2,2022-10-06,No
2154,38,Male,Medium,Student,Tier 1,2024-11-06,No
2155,32,Female,Medium,Unemployed,Tier 1,2022-08-25,No
2156,18,Male,High,Business,Tier 2,2025-01-14,Yes
2157,29,Female,Low,Self-Employed,Tier 2,2021-03-18,No
2158,24,Male,Medium,Unemployed,Tier 1,2022-11-27,Yes
2159,32,Female,Medium,Unemployed,Tier 3,2022-02-22,No
2160,38,Female,Low,Salaried,Tier 1,2025-03-26,No
2161,36,Male,Low,Self-Employed,Tier 1,2025-02-22,No
2162,46,Male,Low,Student,Tier 2,2022-10-16,No
2163,42,Male,Low,Unemployed,Tier 2,2024-11-21,No
2164,50,Male,Low,Self-Employed,Tier 1,2022-06-05,No
2165,49,Male,Low,Salaried,Tier 2,2022-04-25,No
2166,52,Male,Medium,Business,Tier 1,2024-04-11,Yes
2167,61,Male,Low,Self-Employed,Tier 3,2022-04-21,Yes
2168,55,Female,Low,Student,Tier 2,2021-09-26,No
2169,43,Male,High,Unemployed,Tier 1,2020-06-04,No
2170,28,Male,Medium,Business,Tier 1,2021-12-29,No
2171,52,Female,Low,Salaried,Tier 2,2023-05-02,No
2172,25,Male,Medium,Student,Tier 2,2022-03-23,No
2173,63,Male,Low,Business,Tier 3,2023-03-30,No
2174,31,Male,Low,Salaried,Tier 3,2021-10-01,Yes
2175,27,Male,Low,Student,Tier 1,2025-01-25,No
2176,19,Female,High,Unemployed,Tier 3,2024-09-09,No
2177,63,Female,Medium,Salaried,Tier 2,2023-02-23,No
2178,26,Male,Medium,Business,Tier 2,2024-09-05,No
2179,20,Male,High,Student,Tier 2,2024-04-19,No
2180,38,Female,High,Self-Employed,Tier 1,2023-06-16,No
2181,43,Male,Medium,Student,Tier 1,2022-11-30,No
2182,25,Female,Medium,Business,Tier 3,2020-07-04,Yes
2183,19,Female,Low,Business,Tier 2,2021-04-05,No
2184,23,Female,Low,Self-Employed,Tier 3,2024-09-14,No
2185,45,Male,Medium,Business,Tier 1,2023-11-13,No
2186,46,Male,Medium,Student,Tier 1,2023-07-08,Yes
2187,43,Male,High,Salaried,Tier 1,2023-11-30,No
2188,42,Female,Medium,Student,Tier 2,2021-06-29,No
2189,29,Male,Medium,Business,Tier 3,2024-01-12,No
2190,22,Male,Medium,Self-Employed,Tier 1,2021-11-29,No
2191,51,Female,Low,Self-Employed,Tier 2,2023-11-25,No
2192,54,Male,Medium,Unemployed,Tier 2,2020-11-02,No
2193,32,Male,Medium,Self-Employed,Tier 3,2022-08-02,No
2194,61,Male,Medium,Self-Employed,Tier 2,2020-05-16,No
2195,53,Female,Medium,Business,Tier 2,2023-05-10,No
2196,32,Male,Low,Salaried,Tier 3,2022-06-11,Yes
2197,60,Female,Medium,Salaried,Tier 1,2021-10-16,No
2198,40,Female,Medium,Business,Tier 3,2021-09-12,Yes
2199,23,Female,Medium,Self-Employed,Tier 3,2020-06-05,No
2200,63,Male,Medium,Student,Tier 1,2023-07-02,No
2201,61,Male,Low,Salaried,Tier 2,2020-06-29,Yes
2202,60,Male,Low,Business,Tier 3,2021-02-12,No
2203,62,Female,Low,Student,Tier 3,2022-05-02,Yes
2204,38,Female,Medium,Self-Employed,Tier 1,2022-09-03,No
2205,40,Male,Medium,Business,Tier 2,2024-10-20,No
2206,60,Female,High,Salaried,Tier 1,2022-11-17,No
2207,33,Male,Low,Student,Tier 1,2024-08-13,No
2208,64,Male,Low,Student,Tier 3,2022-05-20,No
2209,32,Male,Medium,Salaried,Tier 3,2021-09-03,No
2210,42,Male,Medium,Student,Tier 2,2024-03-18,No
2211,53,Male,Medium,Salaried,Tier 2,2024-04-17,No
2212,28,Male,High,Business,Tier 2,2023-05-07,No
2213,32,Male,High,Unemployed,Tier 3,2020-03-09,No
2214,21,Female,Low,Self-Employed,Tier 2,2021-08-24,No
2215,38,Male,High,Business,Tier 1,2020-01-17,No
2216,30,Female,Low,Self-Employed,Tier 3,2022-04-28,No
2217,39,Female,Medium,Self-Employed,Tier 1,2022-05-28,Yes
2218,36,Male,Medium,Salaried,Tier 1,2022-04-14,No
2219,51,Female,Medium,Unemployed,Tier 2,2025-02-01,No
2220,31,Female,Low,Self-Employed,Tier 2,2021-06-29,No
2221,21,Female,Low,Self-Employed,Tier 2,2024-12-04,No
2222,63,Male,Medium,Business,Tier 3,2025-01-10,No
2223,44,Male,Low,Unemployed,Tier 1,2020-02-29,No
2224,46,Male,Low,Unemployed,Tier 1,2020-07-02,No
2225,64,Male,Medium,Self-Employed,Tier 1,2022-04-17,No
2226,45,Male,Medium,Unemployed,Tier 1,2025-03-07,No
2227,52,Female,Medium,Business,Tier 2,2023-10-20,No
2228,25,Female,Low,Salaried,Tier 1,2022-10-18,Yes
2229,33,Male,High,Self-Employed,Tier 3,2025-04-25,Yes
2230,59,Female,Low,Student,Tier 3,2025-05-06,No
2231,53,Female,High,Self-Employed,Tier 2,2023-12-28,No
2232,47,Female,Medium,Self-Employed,Tier 1,2023-05-07,No
2233,35,Female,Medium,Salaried,Tier 2,2022-01-22,No
2234,19,Male,High,Student,Tier 2,2023-06-09,No
2235,30,Male,Low,Student,Tier 1,2021-12-23,No
2236,21,Male,Low,Student,Tier 3,2023-10-23,Yes
2237,43,Female,Medium,Salaried,Tier 1,2023-12-24,No
2238,42,Female,Low,Unemployed,Tier 3,2024-05-06,No
2239,47,Male,Medium,Student,Tier 2,2023-02-16,No
2240,28,Male,Low,Unemployed,Tier 3,2020-11-25,No
2241,24,Female,High,Business,Tier 2,2023-05-23,No
2242,48,Male,Medium,Salaried,Tier 2,2023-09-07,No
2243,61,Male,Low,Unemployed,Tier 2,2023-03-18,No
2244,27,Female,High,Student,Tier 3,2023-12-02,Yes
2245,56,Female,Low,Student,Tier 2,2024-09-07,No
2246,30,Male,Low,Unemployed,Tier 3,2023-11-01,No
2247,48,Female,Low,Unemployed,Tier 1,2022-02-19,No
2248,24,Male,Medium,Business,Tier 1,2023-09-05,No
2249,59,Female,Medium,Salaried,Tier 1,2022-10-25,No
2250,59,Female,Medium,Self-Employed,Tier 3,2021-02-05,No
2251,53,Male,Low,Business,Tier 1,2021-09-19,No
2252,37,Female,High,Business,Tier 3,2020-07-21,No
2253,21,Male,Medium,Business,Tier 1,2022-11-26,No
2254,24,Female,Low,Student,Tier 1,2020-02-23,No
2255,18,Male,Medium,Unemployed,Tier 2,2020-10-14,No
2256,61,Female,Medium,Salaried,Tier 1,2023-07-31,No
2257,62,Female,Low,Student,Tier 2,2024-06-09,No
2258,59,Male,Low,Business,Tier 2,2022-12-04,No
2259,64,Female,Low,Salaried,Tier 1,2020-10-10,No
2260,30,Male,High,Student,Tier 3,2022-04-12,No
2261,39,Female,Medium,Self-Employed,Tier 2,2021-08-04,No
2262,38,Female,Low,Business,Tier 2,2025-06-17,No
2263,39,Male,Low,Student,Tier 3,2020-02-11,No
2264,45,Female,Medium,Student,Tier 1,2023-12-11,No
2265,26,Female,Medium,Business,Tier 1,2020-09-28,No
2266,43,Male,Medium,Self-Employed,Tier 2,2023-03-10,Yes
2267,26,Female,High,Unemployed,Tier 2,2022-07-05,No
2268,32,Male,Medium,Self-Employed,Tier 1,2021-07-24,No
2269,27,Male,Medium,Business,Tier 1,2022-01-21,No
2270,41,Male,Low,Unemployed,Tier 2,2020-02-16,No
2271,59,Female,High,Student,Tier 1,2023-04-05,No
2272,25,Female,Low,Self-Employed,Tier 1,2024-07-03,No
2273,41,Male,Low,Self-Employed,Tier 1,2020-05-05,No
2274,33,Female,Medium,Unemployed,Tier 2,2021-04-16,Yes
2275,43,Male,Low,Student,Tier 1,2022-03-21,Yes
2276,44,Female,Low,Self-Employed,Tier 2,2025-04-30,No
2277,54,Male,Medium,Unemployed,Tier 3,2021-09-12,No
2278,21,Male,Low,Self-Employed,Tier 2,2021-11-07,No
2279,41,Female,Low,Student,Tier 3,2021-01-04,No
2280,36,Male,Medium,Student,Tier 2,2022-02-09,No
2281,53,Male,Medium,Salaried,Tier 2,2021-08-10,No
2282,56,Female,Low,Unemployed,Tier 1,2020-01-07,Yes
2283,27,Male,High,Business,Tier 1,2021-11-28,No
2284,42,Male,Low,Self-Employed,Tier 1,2023-07-23,Yes
2285,35,Female,Medium,Student,Tier 1,2024-06-02,No
2286,36,Male,Low,Self-Employed,Tier 3,2020-03-05,No
2287,53,Male,Medium,Self-Employed,Tier 3,2024-07-08,Yes
2288,27,Male,Low,Business,Tier 1,2020-07-20,No
2289,50,Male,Low,Student,Tier 2,2020-05-21,No
2290,22,Male,Low,Salaried,Tier 2,2025-06-21,No
2291,64,Male,Medium,Unemployed,Tier 2,2023-01-26,No
2292,52,Male,Medium,Self-Employed,Tier 2,2022-03-27,No
2293,61,Male,Low,Business,Tier 1,2020-08-04,No
2294,51,Female,High,Business,Tier 2,2022-09-17,No
2295,50,Male,Low,Unemployed,Tier 2,2024-05-28,No
2296,38,Male,Medium,Unemployed,Tier 2,2023-08-09,No
2297,34,Female,Low,Student,Tier 2,2024-03-11,No
2298,39,Male,Medium,Self-Employed,Tier 3,2023-03-03,No
2299,54,Male,Medium,Self-Employed,Tier 3,2020-09-18,No
2300,32,Male,Medium,Unemployed,Tier 2,2020-10-10,No
2301,52,Male,Low,Salaried,Tier 1,2020-04-11,No
2302,45,Male,Low,Self-Employed,Tier 2,2021-01-11,No
2303,24,Male,Medium,Business,Tier 2,2020-07-24,Yes
2304,49,Female,Low,Unemployed,Tier 1,2024-08-03,No
2305,28,Female,Low,Self-Employed,Tier 2,2022-11-02,No
2306,27,Female,Low,Student,Tier 1,2022-01-30,Yes
2307,26,Female,Low,Unemployed,Tier 1,2023-02-20,Yes
2308,31,Female,Low,Business,Tier 1,2020-01-10,No
2309,30,Male,High,Student,Tier 1,2024-06-03,No
2310,42,Male,Medium,Unemployed,Tier 2,2023-04-05,No
2311,19,Male,Medium,Unemployed,Tier 3,2024-06-22,No
2312,52,Male,Low,Self-Employed,Tier 2,2024-10-08,Yes
2313,24,Male,Medium,Student,Tier 2,2020-05-30,No
2314,38,Female,Medium,Unemployed,Tier 3,2022-11-26,Yes
2315,35,Female,Medium,Business,Tier 1,2025-03-27,No
2316,20,Male,Low,Student,Tier 1,2022-02-14,No
2317,59,Male,High,Self-Employed,Tier 1,2024-02-06,No
2318,56,Male,Medium,Salaried,Tier 3,2024-01-07,No
2319,58,Female,High,Unemployed,Tier 2,2023-09-27,No
2320,28,Female,Low,Salaried,Tier 1,2022-10-25,No
2321,56,Male,Low,Unemployed,Tier 2,2022-06-08,No
2322,41,Female,Low,Self-Employed,Tier 3,2023-06-03,No
2323,63,Male,Medium,Self-Employed,Tier 1,2024-04-11,Yes
2324,36,Female,Low,Self-Employed,Tier 2,2023-02-21,No
2325,21,Female,High,Self-Employed,Tier 1,2021-02-06,Yes
2326,43,Male,High,Student,Tier 2,2022-07-27,No
2327,55,Female,Medium,Student,Tier 2,2022-03-21,Yes
2328,59,Female,Medium,Unemployed,Tier 3,2022-11-24,No
2329,49,Male,Medium,Student,Tier 2,2023-06-14,Yes
2330,56,Female,Medium,Unemployed,Tier 2,2024-01-31,No
2331,62,Male,Low,Student,Tier 1,2021-05-13,No
2332,63,Female,Medium,Student,Tier 1,2021-05-26,No
2333,53,Male,High,Student,Tier 2,2025-01-20,No
2334,57,Male,Low,Business,Tier 1,2020-11-12,No
2335,54,Female,High,Self-Employed,Tier 1,2020-10-29,Yes
2336,50,Female,Low,Business,Tier 1,2023-01-30,No
2337,53,Male,Low,Student,Tier 1,2024-05-31,Yes
2338,20,Female,Low,Student,Tier 1,2023-08-28,No
2339,26,Female,Low,Business,Tier 2,2020-03-22,No
2340,25,Female,High,Unemployed,Tier 1,2021-10-19,No
2341,50,Male,High,Self-Employed,Tier 2,2020-07-11,No
2342,23,Male,Medium,Unemployed,Tier 2,2020-08-11,Yes
2343,58,Male,High,Self-Employed,Tier 3,2020-02-22,No
2344,56,Female,Low,Salaried,Tier 2,2022-10-11,No
2345,21,Female,Low,Self-Employed,Tier 3,2020-12-10,No
2346,30,Male,Medium,Unemployed,Tier 1,2023-01-13,No
2347,19,Male,High,Self-Employed,Tier 2,2022-09-13,No
2348,22,Female,Low,Salaried,Tier 1,2025-04-14,No
2349,61,Female,High,Salaried,Tier 2,2025-03-18,No
2350,44,Female,Medium,Student,Tier 1,2021-10-02,Yes
2351,49,Female,High,Salaried,Tier 1,2020-07-29,No
2352,38,Male,Low,Business,Tier 1,2022-05-13,No
2353,25,Female,Medium,Unemployed,Tier 3,2022-02-14,No
2354,55,Female,Medium,Business,Tier 1,2022-07-03,No
2355,25,Male,Medium,Business,Tier 2,2020-07-01,Yes
2356,20,Male,Low,Unemployed,Tier 3,2023-07-19,No
2357,61,Female,High,Business,Tier 1,2021-05-20,No
2358,20,Male,High,Business,Tier 3,2023-06-04,No
2359,39,Female,Low,Business,Tier 1,2025-01-31,No
2360,23,Female,Low,Salaried,Tier 3,2020-01-12,No
2361,19,Male,Medium,Unemployed,Tier 3,2020-04-02,No
