customer_id,age,gender,income_bracket,income_range,occupation,city_tier,join_date,churn_flag,age_group
2407,35,Male,High,8+ Lakh,Unemployed,Tier 2,5/18/2023,No,Mid Career
2408,25,Female,High,8+ Lakh,Self-Employed,Tier 3,9/7/2024,Yes,Early Career
2409,56,Male,Medium,4-8 Lakh,Business,Tier 2,5/15/2024,No,Pre-Retirement
2410,49,Female,Low,2-4 Lakh,Self-Employed,Tier 1,1/18/2024,No,Family Stage
2411,50,Female,High,8+ Lakh,Business,Tier 2,10/10/2020,No,Family Stage
2412,33,Male,High,8+ Lakh,Salaried,Tier 2,12/31/2020,No,Mid Career
2413,29,Female,Low,2-4 Lakh,Self-Employed,Tier 1,4/28/2021,No,Early Career
2414,55,Female,Low,2-4 Lakh,Unemployed,Tier 1,1/3/2020,No,Pre-Retirement
2415,51,Male,Medium,4-8 Lakh,Business,Tier 2,9/30/2022,No,Family Stage
2416,31,Female,Medium,4-8 Lakh,Unemployed,Tier 3,2/22/2022,No,Mid Career
2417,53,Male,Low,2-4 Lakh,Business,Tier 3,6/12/2020,No,Family Stage
2418,50,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,1/22/2021,Yes,Family Stage
2419,40,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,9/21/2022,No,Family Stage
2420,62,Female,High,8+ Lakh,Unemployed,Tier 1,10/29/2022,No,Pre-Retirement
2421,19,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,10/12/2022,No,Student
2422,58,Female,Medium,4-8 Lakh,Unemployed,Tier 1,10/21/2023,No,Pre-Retirement
2423,38,Female,High,8+ Lakh,Student,Tier 1,1/12/2020,No,Mid Career
2424,19,Male,Low,2-4 Lakh,Business,Tier 1,3/14/2020,No,Student
2425,44,Male,Low,2-4 Lakh,Unemployed,Tier 2,8/25/2020,Yes,Family Stage
2426,26,Female,Medium,4-8 Lakh,Business,Tier 1,1/9/2025,No,Early Career
2427,18,Male,Low,2-4 Lakh,Student,Tier 2,2/5/2023,No,Student
2428,28,Female,High,8+ Lakh,Business,Tier 2,6/8/2025,Yes,Early Career
2429,20,Male,Low,2-4 Lakh,Unemployed,Tier 2,7/3/2022,No,Student
2430,40,Male,Low,2-4 Lakh,Self-Employed,Tier 1,3/28/2024,No,Family Stage
2431,43,Male,High,8+ Lakh,Business,Tier 1,8/21/2020,No,Family Stage
2432,21,Male,Medium,4-8 Lakh,Business,Tier 1,1/2/2024,No,Student
2433,35,Male,Medium,4-8 Lakh,Student,Tier 2,11/15/2024,No,Mid Career
2434,23,Female,Low,2-4 Lakh,Salaried,Tier 2,2/13/2024,No,Early Career
2435,52,Female,Low,2-4 Lakh,Self-Employed,Tier 1,1/30/2025,No,Family Stage
2436,39,Male,High,8+ Lakh,Unemployed,Tier 2,1/20/2023,No,Mid Career
2437,60,Female,Low,2-4 Lakh,Student,Tier 1,5/21/2022,Yes,Pre-Retirement
2438,32,Male,Medium,4-8 Lakh,Unemployed,Tier 2,5/6/2023,No,Mid Career
2439,39,Male,Low,2-4 Lakh,Unemployed,Tier 3,2/13/2023,No,Mid Career
2440,54,Male,Low,2-4 Lakh,Business,Tier 1,7/24/2024,No,Family Stage
2441,59,Male,Medium,4-8 Lakh,Student,Tier 2,10/20/2023,No,Pre-Retirement
2442,29,Female,High,8+ Lakh,Student,Tier 2,6/1/2020,No,Early Career
2443,64,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,7/14/2024,No,Pre-Retirement
2444,59,Female,Medium,4-8 Lakh,Salaried,Tier 2,2/5/2023,No,Pre-Retirement
2445,55,Male,Medium,4-8 Lakh,Unemployed,Tier 2,5/25/2025,Yes,Pre-Retirement
2446,35,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,6/11/2021,No,Mid Career
2447,62,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,3/21/2022,No,Pre-Retirement
2448,52,Male,Low,2-4 Lakh,Unemployed,Tier 2,2/25/2020,No,Family Stage
2449,47,Male,Low,2-4 Lakh,Business,Tier 3,1/15/2024,No,Family Stage
2450,41,Female,High,8+ Lakh,Business,Tier 2,11/16/2023,No,Family Stage
2451,59,Female,Low,2-4 Lakh,Unemployed,Tier 1,9/6/2021,Yes,Pre-Retirement
2452,47,Female,Low,2-4 Lakh,Student,Tier 2,5/16/2023,No,Family Stage
2453,31,Male,Medium,4-8 Lakh,Salaried,Tier 2,3/13/2024,No,Mid Career
2454,23,Male,Medium,4-8 Lakh,Business,Tier 2,5/17/2025,No,Early Career
2455,20,Female,Medium,4-8 Lakh,Salaried,Tier 3,7/22/2022,No,Student
2456,33,Female,Low,2-4 Lakh,Self-Employed,Tier 3,10/24/2021,No,Mid Career
2457,24,Male,High,8+ Lakh,Self-Employed,Tier 1,12/2/2024,No,Early Career
2458,31,Male,Medium,4-8 Lakh,Unemployed,Tier 1,4/27/2024,Yes,Mid Career
2459,26,Female,High,8+ Lakh,Unemployed,Tier 2,10/26/2020,No,Early Career
2460,32,Female,Low,2-4 Lakh,Unemployed,Tier 2,9/2/2022,No,Mid Career
2461,38,Female,Low,2-4 Lakh,Business,Tier 2,9/21/2021,No,Mid Career
2462,52,Female,Low,2-4 Lakh,Salaried,Tier 2,2/14/2025,No,Family Stage
2463,19,Male,Low,2-4 Lakh,Self-Employed,Tier 2,7/26/2023,No,Student
2464,44,Male,Low,2-4 Lakh,Salaried,Tier 1,5/23/2020,Yes,Family Stage
2465,19,Male,Low,2-4 Lakh,Business,Tier 2,10/29/2024,No,Student
2466,52,Male,Medium,4-8 Lakh,Salaried,Tier 1,5/12/2023,No,Family Stage
2467,35,Female,Medium,4-8 Lakh,Salaried,Tier 2,8/16/2020,Yes,Mid Career
2468,31,Male,Medium,4-8 Lakh,Unemployed,Tier 3,7/12/2023,No,Mid Career
2469,37,Female,Low,2-4 Lakh,Salaried,Tier 1,4/10/2021,No,Mid Career
2470,35,Male,Medium,4-8 Lakh,Salaried,Tier 1,5/16/2020,Yes,Mid Career
2471,27,Male,Low,2-4 Lakh,Salaried,Tier 1,8/27/2020,No,Early Career
2472,42,Male,Medium,4-8 Lakh,Student,Tier 1,9/17/2024,No,Family Stage
2473,19,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,3/24/2021,Yes,Student
2474,42,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,8/31/2023,No,Family Stage
2475,50,Female,High,8+ Lakh,Salaried,Tier 2,5/30/2020,No,Family Stage
2476,53,Female,High,8+ Lakh,Unemployed,Tier 1,9/10/2023,No,Family Stage
2477,48,Male,Medium,4-8 Lakh,Unemployed,Tier 2,11/27/2023,No,Family Stage
2478,31,Female,High,8+ Lakh,Unemployed,Tier 3,3/13/2022,No,Mid Career
2479,18,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,12/18/2020,No,Student
2480,63,Female,High,8+ Lakh,Business,Tier 3,5/28/2025,No,Pre-Retirement
2481,33,Male,Medium,4-8 Lakh,Salaried,Tier 1,2/7/2023,No,Mid Career
2482,63,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,4/10/2021,No,Pre-Retirement
2483,20,Female,Medium,4-8 Lakh,Unemployed,Tier 2,11/29/2022,Yes,Student
2484,52,Male,Low,2-4 Lakh,Self-Employed,Tier 1,10/15/2021,No,Family Stage
2485,58,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,9/25/2023,No,Pre-Retirement
2486,23,Male,High,8+ Lakh,Self-Employed,Tier 1,10/27/2023,Yes,Early Career
2487,42,Male,Medium,4-8 Lakh,Unemployed,Tier 3,3/28/2024,No,Family Stage
2488,30,Female,Low,2-4 Lakh,Business,Tier 1,3/10/2024,Yes,Mid Career
2489,51,Female,Low,2-4 Lakh,Student,Tier 3,2/22/2020,No,Family Stage
2490,25,Female,High,8+ Lakh,Salaried,Tier 2,1/8/2023,Yes,Early Career
2491,38,Female,High,8+ Lakh,Salaried,Tier 1,11/3/2024,Yes,Mid Career
2492,51,Male,Low,2-4 Lakh,Self-Employed,Tier 1,12/16/2020,No,Family Stage
2493,21,Female,High,8+ Lakh,Business,Tier 1,4/23/2024,No,Student
2494,42,Male,High,8+ Lakh,Unemployed,Tier 1,1/8/2022,Yes,Family Stage
2495,32,Female,Low,2-4 Lakh,Student,Tier 1,12/5/2020,No,Mid Career
2496,21,Male,High,8+ Lakh,Student,Tier 1,2/18/2023,Yes,Student
2497,62,Male,Low,2-4 Lakh,Self-Employed,Tier 1,3/5/2020,No,Pre-Retirement
2498,29,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,1/3/2024,No,Early Career
2499,49,Male,Medium,4-8 Lakh,Unemployed,Tier 2,10/22/2020,No,Family Stage
2500,49,Male,Medium,4-8 Lakh,Unemployed,Tier 1,7/30/2022,No,Family Stage
2501,45,Female,Medium,4-8 Lakh,Unemployed,Tier 3,7/23/2020,No,Family Stage
2502,30,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,10/8/2021,Yes,Mid Career
2503,48,Female,High,8+ Lakh,Business,Tier 2,4/29/2024,No,Family Stage
2504,31,Female,High,8+ Lakh,Self-Employed,Tier 3,7/25/2023,Yes,Mid Career
2505,37,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,5/14/2020,Yes,Mid Career
2506,35,Female,Medium,4-8 Lakh,Student,Tier 2,1/12/2021,No,Mid Career
2507,46,Female,Low,2-4 Lakh,Unemployed,Tier 2,12/11/2022,No,Family Stage
2508,23,Female,Medium,4-8 Lakh,Salaried,Tier 3,10/30/2024,Yes,Early Career
2509,49,Male,High,8+ Lakh,Unemployed,Tier 2,5/17/2022,No,Family Stage
2510,46,Male,Low,2-4 Lakh,Business,Tier 1,8/2/2021,No,Family Stage
2511,60,Male,High,8+ Lakh,Business,Tier 2,10/13/2022,No,Pre-Retirement
2512,19,Male,High,8+ Lakh,Unemployed,Tier 2,12/10/2021,Yes,Student
2513,40,Female,Medium,4-8 Lakh,Unemployed,Tier 1,3/7/2020,No,Family Stage
2514,36,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,1/3/2020,No,Mid Career
2515,48,Female,Medium,4-8 Lakh,Salaried,Tier 2,5/12/2024,No,Family Stage
2516,22,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,3/26/2025,Yes,Student
2517,36,Female,Medium,4-8 Lakh,Student,Tier 3,1/14/2024,No,Mid Career
2518,51,Female,High,8+ Lakh,Student,Tier 1,5/24/2021,No,Family Stage
2519,27,Male,Medium,4-8 Lakh,Business,Tier 2,11/26/2024,No,Early Career
2520,42,Female,Medium,4-8 Lakh,Business,Tier 1,3/6/2025,No,Family Stage
2521,19,Female,Medium,4-8 Lakh,Salaried,Tier 3,1/1/2024,No,Student
2522,28,Female,Low,2-4 Lakh,Business,Tier 2,2/15/2022,Yes,Early Career
2523,48,Male,Low,2-4 Lakh,Student,Tier 2,5/27/2025,Yes,Family Stage
2524,32,Female,High,8+ Lakh,Salaried,Tier 3,6/22/2025,No,Mid Career
2525,26,Female,Low,2-4 Lakh,Student,Tier 1,5/24/2025,No,Early Career
2526,40,Male,Medium,4-8 Lakh,Unemployed,Tier 1,3/31/2024,No,Family Stage
2527,36,Female,Medium,4-8 Lakh,Unemployed,Tier 2,12/8/2024,No,Mid Career
2528,26,Male,Low,2-4 Lakh,Salaried,Tier 2,4/11/2020,No,Early Career
2529,52,Male,Low,2-4 Lakh,Self-Employed,Tier 2,4/23/2025,No,Family Stage
2530,38,Female,High,8+ Lakh,Business,Tier 2,12/31/2023,No,Mid Career
2531,26,Female,Medium,4-8 Lakh,Salaried,Tier 2,3/9/2022,Yes,Early Career
2532,45,Male,Medium,4-8 Lakh,Business,Tier 1,1/3/2022,No,Family Stage
2533,63,Female,High,8+ Lakh,Student,Tier 3,11/10/2022,No,Pre-Retirement
2534,24,Female,Low,2-4 Lakh,Self-Employed,Tier 2,1/21/2021,Yes,Early Career
2535,33,Male,Low,2-4 Lakh,Business,Tier 3,6/16/2021,No,Mid Career
2536,33,Male,Medium,4-8 Lakh,Unemployed,Tier 3,4/1/2020,No,Mid Career
2537,50,Female,Medium,4-8 Lakh,Unemployed,Tier 1,12/24/2024,No,Family Stage
2538,21,Male,Medium,4-8 Lakh,Student,Tier 2,3/2/2023,No,Student
2539,21,Female,High,8+ Lakh,Salaried,Tier 1,4/18/2022,No,Student
2540,56,Female,High,8+ Lakh,Business,Tier 3,5/19/2021,No,Pre-Retirement
2541,57,Female,Low,2-4 Lakh,Student,Tier 2,1/16/2024,Yes,Pre-Retirement
2542,34,Female,Low,2-4 Lakh,Unemployed,Tier 1,4/20/2022,No,Mid Career
2543,54,Male,High,8+ Lakh,Unemployed,Tier 3,11/17/2021,Yes,Family Stage
2544,56,Female,Low,2-4 Lakh,Unemployed,Tier 2,12/25/2021,Yes,Pre-Retirement
2545,46,Male,Low,2-4 Lakh,Self-Employed,Tier 3,5/27/2020,No,Family Stage
2546,53,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,7/22/2022,No,Family Stage
2547,55,Female,Medium,4-8 Lakh,Unemployed,Tier 3,6/9/2023,No,Pre-Retirement
2548,56,Male,Medium,4-8 Lakh,Salaried,Tier 2,6/2/2022,No,Pre-Retirement
2549,54,Female,Low,2-4 Lakh,Self-Employed,Tier 2,4/3/2023,No,Family Stage
2550,52,Male,Medium,4-8 Lakh,Business,Tier 3,11/9/2020,No,Family Stage
2551,24,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,10/18/2021,No,Early Career
2552,44,Female,Low,2-4 Lakh,Business,Tier 2,10/24/2020,No,Family Stage
2553,45,Female,Low,2-4 Lakh,Self-Employed,Tier 1,8/10/2020,No,Family Stage
2554,39,Female,Medium,4-8 Lakh,Unemployed,Tier 3,12/18/2020,No,Mid Career
2555,31,Female,High,8+ Lakh,Business,Tier 2,2/19/2021,No,Mid Career
2556,24,Male,High,8+ Lakh,Salaried,Tier 3,3/2/2020,No,Early Career
2557,54,Female,Low,2-4 Lakh,Self-Employed,Tier 1,8/30/2021,Yes,Family Stage
2558,39,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,9/15/2021,Yes,Mid Career
2559,22,Female,Medium,4-8 Lakh,Unemployed,Tier 1,1/10/2021,No,Student
2560,19,Female,High,8+ Lakh,Business,Tier 3,8/21/2021,Yes,Student
2561,44,Female,Medium,4-8 Lakh,Unemployed,Tier 1,2/8/2021,No,Family Stage
2562,38,Male,Low,2-4 Lakh,Business,Tier 1,7/17/2022,No,Mid Career
2563,55,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,7/2/2023,Yes,Pre-Retirement
2564,32,Male,Low,2-4 Lakh,Self-Employed,Tier 1,1/14/2024,Yes,Mid Career
2565,38,Female,Low,2-4 Lakh,Self-Employed,Tier 3,1/24/2021,No,Mid Career
2566,27,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,7/6/2024,No,Early Career
2567,40,Female,High,8+ Lakh,Student,Tier 3,2/4/2022,No,Family Stage
2568,56,Male,Low,2-4 Lakh,Self-Employed,Tier 1,12/13/2020,No,Pre-Retirement
2569,22,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,3/5/2024,No,Student
2570,18,Male,Low,2-4 Lakh,Business,Tier 1,9/7/2023,Yes,Student
2571,30,Male,High,8+ Lakh,Self-Employed,Tier 2,4/16/2024,No,Mid Career
2572,38,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,12/23/2022,No,Mid Career
2573,43,Male,Low,2-4 Lakh,Business,Tier 1,3/23/2023,No,Family Stage
2574,62,Female,Low,2-4 Lakh,Self-Employed,Tier 3,8/15/2022,No,Pre-Retirement
2575,38,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,5/31/2021,No,Mid Career
2576,35,Male,Low,2-4 Lakh,Unemployed,Tier 2,11/19/2023,Yes,Mid Career
2577,54,Female,Low,2-4 Lakh,Student,Tier 2,4/3/2025,No,Family Stage
2578,62,Female,Medium,4-8 Lakh,Business,Tier 1,11/25/2020,No,Pre-Retirement
2579,49,Male,Medium,4-8 Lakh,Unemployed,Tier 2,1/26/2024,No,Family Stage
2580,53,Male,Medium,4-8 Lakh,Salaried,Tier 2,10/11/2024,No,Family Stage
2581,34,Male,Low,2-4 Lakh,Salaried,Tier 1,5/22/2025,Yes,Mid Career
2582,52,Male,Medium,4-8 Lakh,Student,Tier 1,8/31/2022,Yes,Family Stage
2583,28,Male,Medium,4-8 Lakh,Salaried,Tier 3,4/1/2020,No,Early Career
2584,38,Male,Low,2-4 Lakh,Student,Tier 1,5/30/2023,No,Mid Career
2585,43,Female,Medium,4-8 Lakh,Salaried,Tier 2,7/8/2020,No,Family Stage
2586,21,Male,Low,2-4 Lakh,Salaried,Tier 2,7/25/2021,No,Student
2587,51,Male,High,8+ Lakh,Unemployed,Tier 1,7/23/2020,No,Family Stage
2588,35,Female,Medium,4-8 Lakh,Salaried,Tier 3,7/30/2020,No,Mid Career
2589,57,Female,Medium,4-8 Lakh,Student,Tier 1,2/8/2022,No,Pre-Retirement
2590,52,Male,Low,2-4 Lakh,Self-Employed,Tier 1,3/29/2020,No,Family Stage
2591,58,Male,Low,2-4 Lakh,Self-Employed,Tier 2,11/6/2024,No,Pre-Retirement
2592,46,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,8/12/2022,No,Family Stage
2593,46,Male,Medium,4-8 Lakh,Student,Tier 2,12/28/2020,No,Family Stage
2594,55,Male,Low,2-4 Lakh,Student,Tier 3,10/26/2023,No,Pre-Retirement
2595,59,Female,Low,2-4 Lakh,Self-Employed,Tier 1,11/27/2020,No,Pre-Retirement
2596,38,Male,Low,2-4 Lakh,Salaried,Tier 1,7/9/2022,No,Mid Career
2597,59,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,12/8/2021,No,Pre-Retirement
2598,30,Male,Low,2-4 Lakh,Business,Tier 3,12/20/2023,Yes,Mid Career
2599,58,Female,Medium,4-8 Lakh,Student,Tier 1,4/23/2022,No,Pre-Retirement
2600,34,Female,Low,2-4 Lakh,Business,Tier 1,1/18/2024,No,Mid Career
2601,26,Female,Medium,4-8 Lakh,Business,Tier 2,11/25/2021,No,Early Career
2602,58,Male,Low,2-4 Lakh,Student,Tier 2,2/25/2021,No,Pre-Retirement
2603,18,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,2/1/2022,No,Student
2604,19,Male,Low,2-4 Lakh,Unemployed,Tier 3,1/5/2022,No,Student
2605,46,Female,Low,2-4 Lakh,Business,Tier 1,4/9/2023,No,Family Stage
2606,50,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,12/10/2021,No,Family Stage
2607,27,Female,Low,2-4 Lakh,Unemployed,Tier 1,9/5/2020,Yes,Early Career
2608,57,Male,Low,2-4 Lakh,Business,Tier 3,6/29/2020,No,Pre-Retirement
2609,38,Male,High,8+ Lakh,Self-Employed,Tier 1,2/7/2024,No,Mid Career
2610,45,Female,High,8+ Lakh,Business,Tier 1,4/27/2021,Yes,Family Stage
2611,28,Male,Low,2-4 Lakh,Self-Employed,Tier 1,11/8/2023,No,Early Career
2612,51,Male,High,8+ Lakh,Salaried,Tier 3,2/27/2022,No,Family Stage
2613,25,Male,Medium,4-8 Lakh,Salaried,Tier 1,11/28/2023,Yes,Early Career
2614,39,Female,Low,2-4 Lakh,Student,Tier 1,12/15/2024,No,Mid Career
2615,25,Male,High,8+ Lakh,Unemployed,Tier 2,3/30/2023,No,Early Career
2616,32,Female,High,8+ Lakh,Business,Tier 1,9/4/2020,No,Mid Career
2617,34,Female,High,8+ Lakh,Business,Tier 3,11/14/2020,No,Mid Career
2618,40,Female,Low,2-4 Lakh,Self-Employed,Tier 2,8/21/2022,No,Family Stage
2619,41,Male,Low,2-4 Lakh,Unemployed,Tier 1,11/30/2021,No,Family Stage
2620,62,Female,Medium,4-8 Lakh,Business,Tier 2,6/14/2021,No,Pre-Retirement
2621,36,Male,Medium,4-8 Lakh,Unemployed,Tier 1,11/14/2024,No,Mid Career
2622,22,Male,Low,2-4 Lakh,Unemployed,Tier 2,2/10/2023,No,Student
2623,49,Female,High,8+ Lakh,Salaried,Tier 2,5/1/2025,No,Family Stage
2624,61,Female,Medium,4-8 Lakh,Business,Tier 2,12/18/2024,Yes,Pre-Retirement
2625,18,Female,Medium,4-8 Lakh,Business,Tier 1,7/16/2021,No,Student
2626,40,Male,Medium,4-8 Lakh,Student,Tier 1,9/29/2023,No,Family Stage
2627,54,Male,Medium,4-8 Lakh,Unemployed,Tier 3,5/2/2020,No,Family Stage
2628,25,Female,Low,2-4 Lakh,Self-Employed,Tier 3,1/19/2022,No,Early Career
2629,30,Female,High,8+ Lakh,Salaried,Tier 1,11/14/2020,No,Mid Career
2630,25,Male,Low,2-4 Lakh,Student,Tier 1,5/16/2024,Yes,Early Career
2631,40,Male,Low,2-4 Lakh,Salaried,Tier 3,2/10/2024,No,Family Stage
2632,60,Female,High,8+ Lakh,Self-Employed,Tier 2,12/7/2023,Yes,Pre-Retirement
2633,18,Male,High,8+ Lakh,Student,Tier 2,8/8/2021,Yes,Student
2634,62,Male,High,8+ Lakh,Salaried,Tier 2,9/1/2020,No,Pre-Retirement
2635,41,Male,High,8+ Lakh,Self-Employed,Tier 1,6/27/2021,No,Family Stage
2636,52,Male,Medium,4-8 Lakh,Student,Tier 2,1/20/2024,Yes,Family Stage
2637,41,Male,High,8+ Lakh,Self-Employed,Tier 3,6/1/2020,Yes,Family Stage
2638,34,Male,Low,2-4 Lakh,Student,Tier 1,10/17/2021,No,Mid Career
2639,22,Female,Medium,4-8 Lakh,Business,Tier 2,1/15/2020,No,Student
2640,37,Male,Medium,4-8 Lakh,Business,Tier 2,1/6/2024,No,Mid Career
2641,38,Female,Low,2-4 Lakh,Salaried,Tier 3,8/20/2023,No,Mid Career
2642,57,Female,Medium,4-8 Lakh,Unemployed,Tier 1,12/14/2024,No,Pre-Retirement
2643,48,Male,Medium,4-8 Lakh,Unemployed,Tier 3,9/1/2020,No,Family Stage
2644,63,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,3/1/2022,No,Pre-Retirement
2645,53,Female,Low,2-4 Lakh,Student,Tier 2,7/20/2021,No,Family Stage
2646,28,Female,High,8+ Lakh,Business,Tier 1,7/7/2021,Yes,Early Career
2647,32,Male,Low,2-4 Lakh,Unemployed,Tier 3,6/17/2022,Yes,Mid Career
2648,36,Female,Medium,4-8 Lakh,Business,Tier 1,1/18/2024,No,Mid Career
2649,24,Male,High,8+ Lakh,Self-Employed,Tier 3,10/14/2023,No,Early Career
2650,45,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,2/21/2020,No,Family Stage
2651,60,Female,Low,2-4 Lakh,Student,Tier 3,1/11/2020,Yes,Pre-Retirement
2652,22,Female,Low,2-4 Lakh,Unemployed,Tier 1,4/2/2022,No,Student
2653,22,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,6/11/2024,No,Student
2654,47,Male,High,8+ Lakh,Self-Employed,Tier 2,8/14/2020,No,Family Stage
2655,49,Female,High,8+ Lakh,Business,Tier 2,4/23/2020,No,Family Stage
2656,25,Female,Medium,4-8 Lakh,Salaried,Tier 1,4/9/2024,No,Early Career
2657,27,Male,Low,2-4 Lakh,Unemployed,Tier 2,8/26/2021,No,Early Career
2658,55,Male,Low,2-4 Lakh,Student,Tier 1,6/18/2025,No,Pre-Retirement
2659,64,Male,Low,2-4 Lakh,Student,Tier 2,1/15/2023,No,Pre-Retirement
2660,49,Female,Low,2-4 Lakh,Business,Tier 1,8/15/2021,No,Family Stage
2661,45,Male,Low,2-4 Lakh,Student,Tier 1,6/27/2023,No,Family Stage
2662,34,Male,Low,2-4 Lakh,Self-Employed,Tier 3,6/27/2023,No,Mid Career
2663,48,Male,Medium,4-8 Lakh,Unemployed,Tier 2,7/25/2022,No,Family Stage
2664,25,Male,Low,2-4 Lakh,Student,Tier 3,12/15/2023,No,Early Career
2665,57,Male,Medium,4-8 Lakh,Unemployed,Tier 1,7/28/2020,No,Pre-Retirement
2666,42,Male,High,8+ Lakh,Student,Tier 1,8/8/2022,No,Family Stage
2667,26,Female,Medium,4-8 Lakh,Salaried,Tier 2,3/24/2024,No,Early Career
2668,19,Male,Medium,4-8 Lakh,Salaried,Tier 1,10/1/2022,No,Student
2669,32,Female,Medium,4-8 Lakh,Unemployed,Tier 1,9/2/2021,Yes,Mid Career
2670,20,Male,Low,2-4 Lakh,Salaried,Tier 1,4/20/2024,No,Student
2671,53,Male,Low,2-4 Lakh,Salaried,Tier 1,12/16/2022,No,Family Stage
2672,21,Male,Low,2-4 Lakh,Self-Employed,Tier 1,12/22/2022,No,Student
2673,31,Female,Low,2-4 Lakh,Student,Tier 3,12/3/2020,No,Mid Career
2674,58,Male,Medium,4-8 Lakh,Salaried,Tier 2,12/16/2024,No,Pre-Retirement
2675,58,Male,High,8+ Lakh,Unemployed,Tier 2,12/25/2021,No,Pre-Retirement
2676,42,Male,High,8+ Lakh,Self-Employed,Tier 1,3/25/2022,No,Family Stage
2677,27,Male,Low,2-4 Lakh,Salaried,Tier 3,6/15/2021,No,Early Career
2678,38,Female,High,8+ Lakh,Unemployed,Tier 1,1/28/2022,No,Mid Career
2679,53,Female,Low,2-4 Lakh,Student,Tier 1,1/6/2020,No,Family Stage
2680,29,Female,High,8+ Lakh,Salaried,Tier 1,8/7/2021,Yes,Early Career
2681,44,Female,Low,2-4 Lakh,Unemployed,Tier 2,9/10/2021,No,Family Stage
2682,57,Female,Low,2-4 Lakh,Unemployed,Tier 3,6/16/2024,No,Pre-Retirement
2683,19,Male,Low,2-4 Lakh,Business,Tier 1,3/14/2024,No,Student
2684,30,Male,High,8+ Lakh,Unemployed,Tier 3,3/7/2022,No,Mid Career
2685,49,Male,Low,2-4 Lakh,Business,Tier 3,1/24/2024,Yes,Family Stage
2686,48,Female,Low,2-4 Lakh,Student,Tier 1,12/21/2020,No,Family Stage
2687,33,Male,High,8+ Lakh,Student,Tier 1,8/6/2020,No,Mid Career
2688,49,Female,High,8+ Lakh,Self-Employed,Tier 3,1/1/2021,No,Family Stage
2689,49,Male,Low,2-4 Lakh,Business,Tier 1,6/7/2022,No,Family Stage
2690,51,Female,Medium,4-8 Lakh,Unemployed,Tier 3,7/14/2021,No,Family Stage
2691,28,Male,Low,2-4 Lakh,Self-Employed,Tier 3,12/29/2020,Yes,Early Career
2692,27,Male,Low,2-4 Lakh,Self-Employed,Tier 3,11/14/2023,No,Early Career
2693,32,Male,Medium,4-8 Lakh,Student,Tier 2,8/11/2023,No,Mid Career
2694,34,Male,Medium,4-8 Lakh,Unemployed,Tier 3,5/19/2021,Yes,Mid Career
2695,57,Female,Medium,4-8 Lakh,Business,Tier 2,8/4/2023,Yes,Pre-Retirement
2696,35,Male,Medium,4-8 Lakh,Student,Tier 2,6/25/2020,No,Mid Career
2697,26,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/15/2023,No,Early Career
2698,42,Male,Medium,4-8 Lakh,Salaried,Tier 3,7/1/2024,Yes,Family Stage
2699,57,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,7/31/2023,No,Pre-Retirement
2700,31,Male,Medium,4-8 Lakh,Salaried,Tier 2,3/23/2022,Yes,Mid Career
2701,42,Male,Low,2-4 Lakh,Student,Tier 2,7/30/2021,Yes,Family Stage
2702,39,Male,Medium,4-8 Lakh,Business,Tier 2,3/28/2022,No,Mid Career
2703,47,Male,Medium,4-8 Lakh,Unemployed,Tier 3,12/13/2022,No,Family Stage
2704,37,Male,Medium,4-8 Lakh,Salaried,Tier 1,3/29/2022,No,Mid Career
2705,38,Female,Medium,4-8 Lakh,Unemployed,Tier 2,1/8/2025,Yes,Mid Career
2706,61,Female,Low,2-4 Lakh,Student,Tier 3,9/5/2023,No,Pre-Retirement
