customer_id,age,gender,income_bracket,income_range,occupation,city_tier,join_date,churn_flag,age_group,debit_amount,salary_amount,transaction_count,savings_ratio,spend_segment
809,34,Male,Medium,4-8 Lakh,Business,Tier 1,11/26/2021,No,Mid Career,20850.61,607.89,17.0,0.029154542720812485,Medium
810,27,Male,High,8+ Lakh,Unemployed,Tier 1,3/28/2022,No,Early Career,3703.8199999999997,0.0,4.0,0.0,Low
811,34,Female,Low,2-4 Lakh,Salaried,Tier 2,11/5/2023,No,Mid Career,14861.16,1011.9,10.0,0.06809024329190992,Low
812,37,Male,Low,2-4 Lakh,Unemployed,Tier 3,11/25/2022,No,Mid Career,22939.65,0.0,6.0,0.0,Medium
813,41,Female,Low,2-4 Lakh,Unemployed,Tier 1,7/8/2022,Yes,Family Stage,11616.83,1131.73,10.0,0.09742158575101814,Low
814,22,Female,Low,2-4 Lakh,Self-Employed,Tier 1,9/1/2022,No,Student,21160.83,1190.32,12.0,0.05625110168173932,Medium
815,51,Male,Medium,4-8 Lakh,Salaried,Tier 1,6/25/2021,Yes,Family Stage,2337.03,0.0,4.0,0.0,Low
816,23,Male,Low,2-4 Lakh,Unemployed,Tier 2,5/23/2024,No,Early Career,22502.120000000003,69.29,17.0,0.0030792654203248403,Medium
817,19,Female,Low,2-4 Lakh,Unemployed,Tier 3,6/9/2023,No,Student,28834.61,0.0,12.0,0.0,Medium
818,30,Female,High,8+ Lakh,Business,Tier 1,9/7/2024,No,Mid Career,12252.07,4429.6,8.0,0.36153890730301086,Low
819,60,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,2/28/2022,No,Pre-Retirement,7522.28,4744.37,6.0,0.630709040344151,Low
820,60,Female,Low,2-4 Lakh,Unemployed,Tier 1,2/2/2020,Yes,Pre-Retirement,4812.280000000001,409.92,11.0,0.08518207585593522,Low
821,28,Female,Low,2-4 Lakh,Salaried,Tier 2,8/3/2021,Yes,Early Career,18441.45,1376.88,15.0,0.07466224185191511,Low
822,64,Male,Low,2-4 Lakh,Student,Tier 1,12/17/2020,No,Pre-Retirement,20403.05,0.0,7.0,0.0,Medium
823,40,Female,High,8+ Lakh,Student,Tier 3,9/11/2020,No,Family Stage,20439.12,8153.85,16.0,0.39893351572866154,Medium
824,33,Female,High,8+ Lakh,Self-Employed,Tier 2,12/9/2022,No,Mid Career,13166.78,2168.94,15.0,0.16472820233952415,Low
825,48,Female,High,8+ Lakh,Student,Tier 1,11/12/2022,No,Family Stage,17272.75,0.0,6.0,0.0,Low
826,28,Male,High,8+ Lakh,Business,Tier 3,7/1/2023,No,Early Career,10734.36,5595.85,11.0,0.5213026207431091,Low
827,33,Male,Medium,4-8 Lakh,Business,Tier 1,11/18/2023,No,Mid Career,19341.45,109.9,9.0,0.005682097257444504,Low
828,25,Female,Low,2-4 Lakh,Salaried,Tier 1,8/26/2024,No,Early Career,21322.120000000003,8953.27,14.0,0.41990524394384793,Medium
829,21,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,3/20/2025,No,Student,9402.71,1185.22,10.0,0.1260508938380531,Low
830,57,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,9/29/2020,No,Pre-Retirement,21902.829999999998,2665.92,13.0,0.1217157782807062,Medium
831,21,Male,High,8+ Lakh,Student,Tier 3,11/23/2021,No,Student,13081.47,22894.44,9.0,1.750142759185321,Low
832,42,Male,Medium,4-8 Lakh,Unemployed,Tier 2,2/25/2025,No,Family Stage,8853.43,0.0,10.0,0.0,Low
833,20,Male,Medium,4-8 Lakh,Unemployed,Tier 3,9/6/2020,No,Student,17698.84,1645.76,10.0,0.09298688501619315,Low
834,49,Female,High,8+ Lakh,Unemployed,Tier 3,6/14/2023,No,Family Stage,10751.279999999999,531.13,8.0,0.04940155962824892,Low
835,20,Male,Low,2-4 Lakh,Salaried,Tier 1,6/22/2022,No,Student,7038.5,0.0,4.0,0.0,Low
836,44,Female,High,8+ Lakh,Self-Employed,Tier 3,8/19/2020,No,Family Stage,26520.79,0.0,10.0,0.0,Medium
837,46,Female,Low,2-4 Lakh,Student,Tier 1,3/3/2021,Yes,Family Stage,9814.83,0.0,11.0,0.0,Low
838,49,Male,Medium,4-8 Lakh,Salaried,Tier 2,8/14/2022,No,Family Stage,17464.88,0.0,13.0,0.0,Low
839,36,Male,Low,2-4 Lakh,Business,Tier 2,9/25/2021,Yes,Mid Career,10261.55,0.0,9.0,0.0,Low
840,38,Male,Medium,4-8 Lakh,Business,Tier 2,8/29/2020,No,Mid Career,13564.38,4192.19,13.0,0.3090587258687828,Low
841,22,Male,Medium,4-8 Lakh,Business,Tier 3,5/13/2020,Yes,Student,20022.829999999998,0.0,12.0,0.0,Medium
842,35,Female,Low,2-4 Lakh,Self-Employed,Tier 3,12/30/2022,No,Mid Career,12934.67,2064.16,5.0,0.1595835069622959,Low
843,45,Female,High,8+ Lakh,Business,Tier 3,2/24/2025,No,Family Stage,12831.42,0.0,11.0,0.0,Low
844,59,Female,Medium,4-8 Lakh,Unemployed,Tier 3,1/28/2024,No,Pre-Retirement,11435.58,481.26,14.0,0.04208444171611759,Low
845,39,Male,Medium,4-8 Lakh,Business,Tier 2,12/15/2023,No,Mid Career,15944.52,2742.21,10.0,0.1719844811885212,Low
846,38,Female,Low,2-4 Lakh,Salaried,Tier 3,8/26/2023,No,Mid Career,26638.3,494.46,13.0,0.018561995322524335,Medium
847,23,Male,High,8+ Lakh,Business,Tier 2,10/20/2022,Yes,Early Career,13414.830000000002,0.0,8.0,0.0,Low
848,18,Female,Low,2-4 Lakh,Unemployed,Tier 3,7/26/2023,No,Student,10087.710000000001,0.0,7.0,0.0,Low
849,22,Male,Low,2-4 Lakh,Business,Tier 3,8/6/2020,Yes,Student,12561.56,0.0,13.0,0.0,Low
850,58,Female,Low,2-4 Lakh,Student,Tier 1,11/27/2021,No,Pre-Retirement,12013.01,2004.61,9.0,0.16686991852999372,Low
851,29,Female,Medium,4-8 Lakh,Unemployed,Tier 1,11/2/2020,No,Early Career,10147.550000000001,0.0,9.0,0.0,Low
852,43,Male,High,8+ Lakh,Self-Employed,Tier 3,11/9/2020,No,Family Stage,41337.58,0.0,12.0,0.0,Medium
853,63,Female,Low,2-4 Lakh,Business,Tier 1,11/27/2023,No,Pre-Retirement,12019.66,0.0,12.0,0.0,Low
854,51,Female,Low,2-4 Lakh,Salaried,Tier 2,7/11/2022,No,Family Stage,25631.670000000002,0.0,19.0,0.0,Medium
855,31,Male,High,8+ Lakh,Business,Tier 3,10/18/2024,No,Mid Career,13036.39,0.0,7.0,0.0,Low
856,43,Male,Medium,4-8 Lakh,Salaried,Tier 1,2/20/2024,Yes,Family Stage,1707.9499999999998,22.52,5.0,0.013185397698995873,Low
857,62,Male,Medium,4-8 Lakh,Student,Tier 3,12/21/2024,No,Pre-Retirement,1336.88,0.0,6.0,0.0,Low
858,44,Male,Low,2-4 Lakh,Self-Employed,Tier 3,11/29/2023,No,Family Stage,22979.98,0.0,9.0,0.0,Medium
859,26,Male,Medium,4-8 Lakh,Unemployed,Tier 1,11/3/2023,No,Early Career,18098.31,3633.78,11.0,0.20078007283552995,Low
860,43,Female,Low,2-4 Lakh,Unemployed,Tier 3,10/7/2020,No,Family Stage,17989.41,1829.68,10.0,0.10170872752358194,Low
861,64,Male,High,8+ Lakh,Self-Employed,Tier 1,7/18/2024,Yes,Pre-Retirement,14237.13,2857.89,11.0,0.20073497959209477,Low
862,39,Female,Medium,4-8 Lakh,Student,Tier 3,9/10/2024,No,Mid Career,11862.62,0.0,5.0,0.0,Low
863,64,Female,Medium,4-8 Lakh,Student,Tier 2,9/12/2023,Yes,Pre-Retirement,14155.83,6901.74,10.0,0.48755459764634074,Low
864,47,Male,Low,2-4 Lakh,Business,Tier 3,2/4/2020,No,Family Stage,6267.95,5455.24,8.0,0.8703387870037252,Low
865,60,Female,Low,2-4 Lakh,Student,Tier 1,3/10/2020,No,Pre-Retirement,16086.45,7431.42,15.0,0.46196768087427614,Low
866,34,Female,Low,2-4 Lakh,Business,Tier 2,12/25/2020,No,Mid Career,42001.939999999995,0.0,15.0,0.0,Medium
867,43,Male,Low,2-4 Lakh,Salaried,Tier 3,9/9/2024,No,Family Stage,24791.83,0.0,10.0,0.0,Medium
868,53,Female,Low,2-4 Lakh,Self-Employed,Tier 1,4/18/2025,Yes,Family Stage,5787.139999999999,1446.57,8.0,0.24996284866099663,Low
869,18,Male,Medium,4-8 Lakh,Salaried,Tier 3,2/11/2021,Yes,Student,8660.699999999999,0.0,7.0,0.0,Low
870,25,Male,Low,2-4 Lakh,Salaried,Tier 3,5/3/2024,No,Early Career,7543.610000000001,1818.97,6.0,0.2411272586997472,Low
871,52,Male,Medium,4-8 Lakh,Salaried,Tier 2,8/2/2021,Yes,Family Stage,26608.04,3646.9300000000003,17.0,0.13706120405711958,Medium
872,32,Female,Low,2-4 Lakh,Salaried,Tier 3,6/2/2021,Yes,Mid Career,21428.74,2267.9,7.0,0.10583450076859395,Medium
873,64,Female,Low,2-4 Lakh,Unemployed,Tier 2,8/28/2021,Yes,Pre-Retirement,19434.260000000002,4672.14,8.0,0.24040740424384566,Low
874,39,Female,Medium,4-8 Lakh,Student,Tier 2,11/8/2023,No,Mid Career,5246.62,1547.48,10.0,0.29494798556022733,Low
875,31,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,3/21/2020,No,Mid Career,15931.38,0.0,9.0,0.0,Low
876,43,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,1/1/2024,No,Family Stage,18459.39,5627.64,5.0,0.30486597877828037,Low
877,45,Female,Low,2-4 Lakh,Salaried,Tier 2,9/6/2020,Yes,Family Stage,10288.550000000001,0.0,8.0,0.0,Low
878,40,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,11/27/2022,Yes,Family Stage,13394.189999999999,0.0,6.0,0.0,Low
879,31,Female,Medium,4-8 Lakh,Business,Tier 1,2/28/2025,No,Mid Career,12976.009999999998,0.0,8.0,0.0,Low
880,41,Female,Low,2-4 Lakh,Self-Employed,Tier 1,2/14/2020,No,Family Stage,13504.07,576.97,9.0,0.04272563753001873,Low
881,19,Female,Medium,4-8 Lakh,Salaried,Tier 3,10/14/2023,No,Student,22277.989999999998,0.0,13.0,0.0,Medium
882,62,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,5/16/2020,No,Pre-Retirement,9976.91,445.86,11.0,0.044689187333553176,Low
883,43,Female,Low,2-4 Lakh,Student,Tier 2,4/2/2022,No,Family Stage,6898.7,0.0,13.0,0.0,Low
884,31,Male,High,8+ Lakh,Salaried,Tier 1,9/5/2022,Yes,Mid Career,18999.69,682.64,11.0,0.03592900726275008,Low
885,24,Female,Medium,4-8 Lakh,Unemployed,Tier 2,3/30/2022,No,Early Career,13579.6,0.0,10.0,0.0,Low
886,20,Female,Low,2-4 Lakh,Student,Tier 3,1/24/2024,Yes,Student,21766.99,4630.39,10.0,0.21272532398829605,Medium
887,64,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,1/1/2021,No,Pre-Retirement,8828.19,0.0,4.0,0.0,Low
888,40,Female,Low,2-4 Lakh,Unemployed,Tier 1,8/21/2023,No,Family Stage,13936.48,0.0,8.0,0.0,Low
889,63,Male,High,8+ Lakh,Student,Tier 1,8/16/2020,No,Pre-Retirement,7842.740000000001,0.0,7.0,0.0,Low
890,60,Female,Medium,4-8 Lakh,Business,Tier 3,7/1/2020,Yes,Pre-Retirement,11354.46,2139.35,10.0,0.18841494883948687,Low
891,64,Male,Low,2-4 Lakh,Student,Tier 3,4/11/2021,Yes,Pre-Retirement,17617.46,0.0,7.0,0.0,Low
892,62,Female,Low,2-4 Lakh,Unemployed,Tier 1,4/17/2022,No,Pre-Retirement,17902.2,0.0,7.0,0.0,Low
893,35,Male,Low,2-4 Lakh,Business,Tier 3,7/22/2020,No,Mid Career,14770.02,0.0,8.0,0.0,Low
894,55,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,9/1/2022,No,Pre-Retirement,8535.1,9615.4,11.0,1.1265714520040773,Low
895,52,Male,Medium,4-8 Lakh,Salaried,Tier 2,9/14/2021,No,Family Stage,29651.609999999997,0.0,10.0,0.0,Medium
896,32,Male,Low,2-4 Lakh,Self-Employed,Tier 1,4/6/2025,No,Mid Career,11939.54,0.0,10.0,0.0,Low
897,42,Male,Low,2-4 Lakh,Salaried,Tier 3,12/27/2022,No,Family Stage,4342.02,0.0,4.0,0.0,Low
898,54,Female,Low,2-4 Lakh,Salaried,Tier 3,5/18/2022,No,Family Stage,8185.87,1093.75,5.0,0.1336143867420323,Low
899,45,Male,Low,2-4 Lakh,Unemployed,Tier 1,7/3/2021,No,Family Stage,28483.5,0.0,15.0,0.0,Medium
900,27,Female,Low,2-4 Lakh,Business,Tier 2,9/29/2024,Yes,Early Career,14618.02,91.56,14.0,0.006263502170608605,Low
901,56,Male,Medium,4-8 Lakh,Business,Tier 1,8/21/2023,No,Pre-Retirement,20875.83,2129.47,10.0,0.10200648309552242,Medium
902,34,Male,Medium,4-8 Lakh,Student,Tier 1,8/26/2021,Yes,Mid Career,20218.87,0.0,12.0,0.0,Medium
903,56,Female,High,8+ Lakh,Self-Employed,Tier 2,12/4/2024,Yes,Pre-Retirement,17030.54,8360.82,10.0,0.4909309980775712,Low
904,39,Male,High,8+ Lakh,Unemployed,Tier 2,1/24/2022,No,Mid Career,16419.02,0.0,9.0,0.0,Low
905,43,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,9/19/2021,No,Family Stage,10414.0,158.74,10.0,0.01524294219320146,Low
906,61,Male,Medium,4-8 Lakh,Student,Tier 2,10/12/2022,No,Pre-Retirement,24961.0,0.0,12.0,0.0,Medium
907,42,Male,High,8+ Lakh,Student,Tier 2,4/4/2020,No,Family Stage,9874.18,5020.68,11.0,0.5084655130856436,Low
908,34,Female,Low,2-4 Lakh,Unemployed,Tier 2,10/14/2024,No,Mid Career,23014.29,0.0,11.0,0.0,Medium
909,30,Male,Low,2-4 Lakh,Student,Tier 1,6/23/2023,No,Mid Career,8894.86,0.0,5.0,0.0,Low
910,37,Male,Low,2-4 Lakh,Unemployed,Tier 1,11/15/2021,No,Mid Career,15609.84,1386.93,11.0,0.08884972555772513,Low
911,42,Female,Medium,4-8 Lakh,Student,Tier 1,3/7/2022,No,Family Stage,18700.32,0.0,14.0,0.0,Low
912,21,Female,Medium,4-8 Lakh,Business,Tier 1,1/7/2023,No,Student,26433.559999999998,0.0,14.0,0.0,Medium
913,27,Male,Low,2-4 Lakh,Unemployed,Tier 2,12/27/2023,No,Early Career,19396.8,0.0,10.0,0.0,Low
914,20,Male,Medium,4-8 Lakh,Business,Tier 3,7/27/2023,No,Student,16430.21,0.0,11.0,0.0,Low
915,58,Female,Medium,4-8 Lakh,Business,Tier 1,8/11/2024,Yes,Pre-Retirement,18053.79,6977.990000000001,14.0,0.38651108714569077,Low
916,62,Male,Low,2-4 Lakh,Unemployed,Tier 2,1/3/2021,No,Pre-Retirement,14494.93,0.0,8.0,0.0,Low
917,35,Female,Low,2-4 Lakh,Self-Employed,Tier 1,10/5/2020,No,Mid Career,41936.41,3375.48,15.0,0.08049043778425477,Medium
918,64,Male,Low,2-4 Lakh,Salaried,Tier 1,12/16/2020,Yes,Pre-Retirement,11640.82,379.99,10.0,0.03264288941844303,Low
919,53,Female,Low,2-4 Lakh,Student,Tier 2,6/3/2023,Yes,Family Stage,12881.98,3300.2799999999997,12.0,0.25619353546582124,Low
920,64,Female,High,8+ Lakh,Student,Tier 2,5/1/2025,No,Pre-Retirement,17390.85,0.0,11.0,0.0,Low
921,39,Female,High,8+ Lakh,Self-Employed,Tier 3,5/5/2025,No,Mid Career,13335.22,7373.360000000001,12.0,0.5529237612877779,Low
922,51,Male,High,8+ Lakh,Salaried,Tier 2,2/9/2021,No,Family Stage,13280.67,0.0,17.0,0.0,Low
923,64,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,3/21/2021,No,Pre-Retirement,5973.2,0.0,6.0,0.0,Low
924,25,Male,Medium,4-8 Lakh,Salaried,Tier 2,11/18/2020,No,Early Career,15116.49,4294.91,10.0,0.28412085080597416,Low
925,57,Male,Medium,4-8 Lakh,Unemployed,Tier 3,9/21/2021,No,Pre-Retirement,12016.11,0.0,9.0,0.0,Low
926,61,Female,Medium,4-8 Lakh,Unemployed,Tier 2,3/13/2020,No,Pre-Retirement,20597.05,0.0,16.0,0.0,Medium
927,36,Female,Medium,4-8 Lakh,Business,Tier 3,6/1/2021,No,Mid Career,2880.56,0.0,4.0,0.0,Low
928,59,Female,Medium,4-8 Lakh,Business,Tier 1,9/6/2023,No,Pre-Retirement,25652.25,0.0,9.0,0.0,Medium
929,58,Male,Low,2-4 Lakh,Unemployed,Tier 3,1/22/2020,No,Pre-Retirement,9980.25,0.0,7.0,0.0,Low
930,54,Male,Medium,4-8 Lakh,Business,Tier 1,6/27/2020,No,Family Stage,11921.06,0.0,6.0,0.0,Low
931,23,Male,Low,2-4 Lakh,Unemployed,Tier 2,12/8/2021,Yes,Early Career,16463.85,0.0,8.0,0.0,Low
932,43,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,2/6/2023,No,Family Stage,24705.760000000002,0.0,10.0,0.0,Medium
933,51,Male,Medium,4-8 Lakh,Student,Tier 1,10/27/2023,No,Family Stage,33499.8,560.85,11.0,0.016741890996364157,Medium
934,62,Male,Low,2-4 Lakh,Unemployed,Tier 3,9/16/2024,Yes,Pre-Retirement,18404.5,744.98,9.0,0.0404781439321905,Low
935,23,Female,High,8+ Lakh,Unemployed,Tier 1,1/19/2024,No,Early Career,19399.239999999998,0.0,11.0,0.0,Low
936,54,Female,Low,2-4 Lakh,Unemployed,Tier 1,5/9/2024,No,Family Stage,32121.64,162.72,17.0,0.005065743841223549,Medium
937,50,Male,Low,2-4 Lakh,Business,Tier 3,6/6/2023,Yes,Family Stage,6186.5199999999995,2339.21,12.0,0.3781140285653324,Low
938,39,Female,Low,2-4 Lakh,Business,Tier 1,7/26/2022,No,Mid Career,15969.169999999998,2586.1400000000003,9.0,0.16194579931204944,Low
939,38,Male,High,8+ Lakh,Business,Tier 1,10/15/2022,No,Mid Career,18948.66,0.0,12.0,0.0,Low
940,23,Female,Medium,4-8 Lakh,Business,Tier 2,8/5/2022,No,Early Career,16936.68,0.0,12.0,0.0,Low
941,23,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,6/3/2025,No,Early Career,10701.57,0.0,7.0,0.0,Low
942,21,Female,High,8+ Lakh,Unemployed,Tier 3,6/14/2021,No,Student,13266.2,111.32,8.0,0.008391249943465347,Low
943,47,Male,Low,2-4 Lakh,Self-Employed,Tier 3,12/29/2020,Yes,Family Stage,12118.27,2418.98,8.0,0.19961430138130276,Low
944,28,Male,Low,2-4 Lakh,Business,Tier 3,4/4/2025,No,Early Career,8558.949999999999,0.0,10.0,0.0,Low
945,47,Male,Low,2-4 Lakh,Self-Employed,Tier 3,2/28/2021,No,Family Stage,5456.429999999999,920.9100000000001,7.0,0.16877518817248643,Low
946,48,Female,Medium,4-8 Lakh,Unemployed,Tier 2,8/16/2022,No,Family Stage,21889.11,1081.37,12.0,0.04940219131796587,Medium
947,41,Female,Medium,4-8 Lakh,Unemployed,Tier 1,5/24/2023,Yes,Family Stage,23824.77,0.0,18.0,0.0,Medium
948,26,Female,Low,2-4 Lakh,Business,Tier 3,12/7/2022,No,Early Career,8366.43,0.0,6.0,0.0,Low
949,20,Female,Low,2-4 Lakh,Unemployed,Tier 1,1/28/2024,No,Student,26420.670000000002,2154.81,17.0,0.08155773490982628,Medium
950,48,Male,Low,2-4 Lakh,Self-Employed,Tier 1,11/2/2021,Yes,Family Stage,13427.65,0.0,4.0,0.0,Low
951,57,Male,Medium,4-8 Lakh,Salaried,Tier 3,5/23/2025,Yes,Pre-Retirement,12062.05,1110.09,11.0,0.0920316198324497,Low
952,54,Male,Low,2-4 Lakh,Unemployed,Tier 3,4/17/2025,No,Family Stage,26637.44,0.0,11.0,0.0,Medium
953,53,Female,Low,2-4 Lakh,Self-Employed,Tier 2,7/20/2023,No,Family Stage,13440.4,0.0,9.0,0.0,Low
954,41,Female,Low,2-4 Lakh,Self-Employed,Tier 1,6/19/2024,No,Family Stage,14813.42,0.0,8.0,0.0,Low
955,48,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,11/19/2022,Yes,Family Stage,12090.49,0.0,7.0,0.0,Low
956,23,Female,Medium,4-8 Lakh,Unemployed,Tier 1,7/14/2024,No,Early Career,15998.289999999999,0.0,9.0,0.0,Low
957,19,Male,Medium,4-8 Lakh,Salaried,Tier 1,10/9/2022,No,Student,20325.52,10557.48,15.0,0.5194199213599455,Medium
958,37,Female,Medium,4-8 Lakh,Business,Tier 2,5/28/2022,No,Mid Career,17663.36,2813.09,13.0,0.15926131834486756,Low
959,45,Female,Medium,4-8 Lakh,Business,Tier 1,8/4/2022,Yes,Family Stage,14840.64,5033.01,13.0,0.3391369913965975,Low
960,28,Male,High,8+ Lakh,Unemployed,Tier 1,3/4/2025,No,Early Career,12556.240000000002,3394.15,11.0,0.2703157951743515,Low
961,21,Male,Low,2-4 Lakh,Unemployed,Tier 3,9/14/2022,Yes,Student,14095.1,6805.759999999999,14.0,0.48284581166504664,Low
962,32,Female,Medium,4-8 Lakh,Student,Tier 2,4/28/2023,No,Mid Career,7779.3,0.0,9.0,0.0,Low
963,23,Male,Medium,4-8 Lakh,Salaried,Tier 1,5/31/2020,Yes,Early Career,22810.489999999998,0.0,11.0,0.0,Medium
964,47,Male,Low,2-4 Lakh,Self-Employed,Tier 2,10/31/2023,No,Family Stage,9002.31,0.0,5.0,0.0,Low
965,55,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,9/11/2020,No,Pre-Retirement,12739.0,127.51,9.0,0.010009419891671246,Low
966,19,Female,Low,2-4 Lakh,Business,Tier 3,12/3/2021,No,Student,11684.130000000001,0.0,8.0,0.0,Low
967,32,Female,Low,2-4 Lakh,Unemployed,Tier 1,10/15/2021,No,Mid Career,20136.72,0.0,11.0,0.0,Medium
968,28,Male,Low,2-4 Lakh,Salaried,Tier 3,1/27/2022,No,Early Career,8838.970000000001,0.0,7.0,0.0,Low
969,25,Female,Low,2-4 Lakh,Business,Tier 3,11/23/2022,No,Early Career,6486.5,458.7,8.0,0.07071610267478609,Low
970,43,Female,Medium,4-8 Lakh,Salaried,Tier 2,7/5/2020,No,Family Stage,13785.6,0.0,11.0,0.0,Low
971,62,Female,Medium,4-8 Lakh,Unemployed,Tier 1,5/28/2022,No,Pre-Retirement,17899.059999999998,0.0,7.0,0.0,Low
972,61,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,1/12/2024,No,Pre-Retirement,15642.349999999999,0.0,7.0,0.0,Low
973,22,Female,Medium,4-8 Lakh,Student,Tier 1,1/14/2023,No,Student,16073.420000000002,0.0,7.0,0.0,Low
974,23,Male,Low,2-4 Lakh,Salaried,Tier 1,11/3/2021,No,Early Career,19215.22,0.0,13.0,0.0,Low
975,43,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,5/25/2022,No,Family Stage,26912.920000000002,0.0,14.0,0.0,Medium
976,21,Female,High,8+ Lakh,Salaried,Tier 2,4/27/2020,No,Student,16340.3,1778.55,7.0,0.10884439086185688,Low
977,36,Male,Low,2-4 Lakh,Salaried,Tier 1,7/4/2024,No,Mid Career,12286.82,0.0,8.0,0.0,Low
978,37,Female,Medium,4-8 Lakh,Salaried,Tier 3,12/17/2022,No,Mid Career,22110.25,867.86,8.0,0.03925147838672109,Medium
979,50,Female,Medium,4-8 Lakh,Unemployed,Tier 1,11/7/2022,No,Family Stage,27558.82,8044.950000000001,17.0,0.29191924763106697,Medium
980,37,Male,Medium,4-8 Lakh,Business,Tier 3,3/17/2025,Yes,Mid Career,13867.970000000001,144.06,11.0,0.01038796593877835,Low
981,29,Female,Low,2-4 Lakh,Salaried,Tier 1,5/20/2022,No,Early Career,10425.25,0.0,7.0,0.0,Low
982,64,Male,Low,2-4 Lakh,Unemployed,Tier 1,3/9/2023,No,Pre-Retirement,9904.3,0.0,10.0,0.0,Low
983,18,Female,Medium,4-8 Lakh,Student,Tier 1,4/2/2021,No,Student,18647.670000000002,3811.69,9.0,0.2044056978700288,Low
984,43,Male,High,8+ Lakh,Business,Tier 3,12/6/2021,No,Family Stage,28163.07,0.0,15.0,0.0,Medium
985,31,Male,Low,2-4 Lakh,Unemployed,Tier 1,10/3/2021,No,Mid Career,11530.869999999999,0.0,7.0,0.0,Low
986,55,Female,High,8+ Lakh,Student,Tier 2,8/23/2022,No,Pre-Retirement,12636.06,0.0,8.0,0.0,Low
987,54,Male,Low,2-4 Lakh,Business,Tier 1,7/30/2020,No,Family Stage,19247.02,0.0,9.0,0.0,Low
988,28,Male,Low,2-4 Lakh,Unemployed,Tier 3,4/30/2021,Yes,Early Career,11565.35,1746.95,10.0,0.151050335701038,Low
989,53,Female,Medium,4-8 Lakh,Student,Tier 1,12/24/2024,No,Family Stage,13715.77,0.0,6.0,0.0,Low
990,30,Female,Medium,4-8 Lakh,Unemployed,Tier 1,2/17/2023,No,Mid Career,41029.11,6069.13,20.0,0.14792253597506747,Medium
991,60,Male,Low,2-4 Lakh,Student,Tier 2,6/9/2022,No,Pre-Retirement,15453.69,2145.63,13.0,0.13884256769742373,Low
992,20,Female,Low,2-4 Lakh,Salaried,Tier 1,4/26/2024,No,Student,32221.27,860.2,16.0,0.02669665100103131,Medium
993,50,Male,High,8+ Lakh,Salaried,Tier 2,10/23/2022,No,Family Stage,17008.02,1784.2,13.0,0.1049034514305604,Low
994,23,Male,High,8+ Lakh,Business,Tier 1,5/21/2025,No,Early Career,12934.81,56.72,12.0,0.0043850663442292544,Low
995,27,Female,Low,2-4 Lakh,Student,Tier 2,6/6/2023,Yes,Early Career,26007.43,129.63,12.0,0.004984344858373165,Medium
996,22,Female,Low,2-4 Lakh,Salaried,Tier 2,6/6/2023,No,Student,6836.83,7419.370000000001,11.0,1.0852061554843402,Low
997,40,Male,Medium,4-8 Lakh,Business,Tier 1,9/28/2022,No,Family Stage,5773.549999999999,0.0,7.0,0.0,Low
998,27,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,9/11/2022,Yes,Early Career,15074.99,0.0,8.0,0.0,Low
999,61,Female,Low,2-4 Lakh,Salaried,Tier 1,12/8/2020,Yes,Pre-Retirement,15308.47,525.64,8.0,0.03433654702266131,Low
1000,19,Male,High,8+ Lakh,Salaried,Tier 2,3/10/2023,No,Student,11649.480000000001,0.0,8.0,0.0,Low
1001,30,Male,Low,2-4 Lakh,Unemployed,Tier 2,12/16/2022,No,Mid Career,17540.54,4882.3,11.0,0.2783437682078203,Low
1002,57,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,5/24/2023,No,Pre-Retirement,7463.2,1832.47,12.0,0.2455340872547969,Low
1003,19,Male,Medium,4-8 Lakh,Student,Tier 1,7/24/2024,No,Student,9926.92,0.0,6.0,0.0,Low
1004,37,Male,Medium,4-8 Lakh,Business,Tier 2,2/11/2023,No,Mid Career,6042.379999999999,827.22,8.0,0.13690300841721312,Low
1005,18,Male,Low,2-4 Lakh,Self-Employed,Tier 1,9/22/2024,No,Student,15943.77,0.0,9.0,0.0,Low
1006,54,Female,Medium,4-8 Lakh,Student,Tier 2,11/13/2024,No,Family Stage,22100.92,278.43,13.0,0.012598118087391839,Medium
1007,26,Male,High,8+ Lakh,Salaried,Tier 2,10/20/2020,No,Early Career,17171.25,0.0,8.0,0.0,Low
1008,34,Female,Medium,4-8 Lakh,Business,Tier 1,1/24/2025,No,Mid Career,7137.8,0.0,8.0,0.0,Low
1009,26,Female,Medium,4-8 Lakh,Business,Tier 2,1/28/2020,No,Early Career,4736.3,7776.63,7.0,1.6419209087262208,Low
